tsne_1,tsne_2,client,smiles
-7.3097425,-7.9895124,Client B,Cc1[nH]cc(O)c1C=O
-5.6431932,-31.775322,Client B,N#Cc1noccc1=O
-5.809864,-26.014261,Client B,C#Cc1cnn(C)c1O
-3.5972245,-24.179192,Client B,C#Cc1[nH]nnc1N
5.3376145,-9.903578,Client B,O=Cc1ccccc1F
-13.05078,7.8135777,Client B,CC(=O)Oc1cc[nH]c1
19.573662,-24.340685,Client B,CNc1ccoc1C=O
-3.9455621,-5.5252137,Client B,CNc1ncc(C=O)o1
0.09095124,4.246284,Client B,COc1coc(C)c1
-2.1593914,21.910967,Client B,CC(O)c1c[nH]c(=O)o1
-3.0796678,6.659583,Client B,NC(=O)c1cc(O)n[nH]1
1.9184163,-9.80182,Client B,Oc1cnc[nH]1
-13.387107,13.461286,Client B,COc1ccc[nH]c1=O
1.147731,14.569098,Client B,O=c1cc(F)oc(F)c1
6.075442,0.84265614,Client B,OCc1cnc(F)cn1
8.157825,-1.3822144,Client B,CCc1ccc(N)nc1
9.797752,27.548674,Client B,C1=Cc2ncoc2OC1
16.108606,1.109793,Client B,CCc1cccc(F)c1
-11.227135,-10.721082,Client B,Cc1ccn(C)c1C=O
10.147438,-4.0404267,Client B,O=Cc1nccc(O)n1
9.068337,-15.434097,Client B,O=CC#Cc1cnco1
-7.501313,-13.944014,Client B,O=CCc1c[nH]nc1O
-14.519012,8.029464,Client B,O=CNCc1cc[nH]c1
5.6373034,-12.267501,Client B,FC(F)(F)c1ncon1
-11.637456,-7.6970057,Client B,Cc1cn(C=O)cc1N
-0.38109592,-12.970513,Client B,O=COc1[nH]cnc1O
12.837579,16.424994,Client B,N=c1cncno1
12.402898,-24.005268,Client B,Cc1coccc1=NO
-13.0865,-17.022493,Client B,N#CCc1ncc(N)o1
-49.13981,-4.9091444,Client B,N#CC1Cc2nccn21
1.8490968,-25.733547,Client B,C#Cc1oc(C)cc1C
-5.085992,2.7592134,Client B,Cc1[nH]cnc1C(N)=O
1.6046696,-4.19704,Client B,CNc1cnc(O)nc1
11.394563,11.564977,Client B,O=c1ncoc(F)n1
-5.172122,-4.2847567,Client B,O=CNc1ncc(O)[nH]1
3.378354,-2.0327504,Client B,Cc1cnc(O)c(N)c1
26.514791,18.10824,Client B,CC1=CCc2ccoc21
26.47611,18.101744,Client B,CC1=CCc2occc21
-6.0189657,-22.60819,Client B,C#Cc1cc(C)n[nH]1
11.618683,5.8827043,Client B,Nc1cccnc(=O)n1
-16.59777,-27.3786,Client B,Cc1n[nH]c(C#N)c1N
-0.6621931,-16.383217,Client B,Oc1ncc[nH]1
3.4457576,-2.919366,Client B,Cc1cc(O)ncc1N
-7.781324,21.280445,Client B,Cn1cnc(=O)c(N)c1
-7.249974,-7.943411,Client B,Cc1c[nH]c(C)c1C=O
6.161142,-2.8961632,Client B,CNc1cncnc1F
-3.9670358,-23.128038,Client B,C#Cc1[nH]c(=O)oc1N
-18.243942,-21.934355,Client B,Cn1cnc(N)c1C#N
1.8862548,-25.584251,Client B,C#Cc1cc(C)oc1N
-5.667572,-1.3211888,Client B,Cc1[nH]ncc1NC=O
-14.377033,-4.2812624,Client B,Nc1c(O)cnn1C=O
9.233716,7.998095,Client B,Cn1nc(N)ccc1=O
6.689669,14.87233,Client B,Cc1cc(=O)c(F)no1
5.0237126,16.621548,Client B,Cc1oncc(=O)c1N
12.102206,0.61342853,Client B,Cc1cccnc1F
0.5514317,-1.7621918,Client B,Cc1cc(O)c(F)cn1
-14.383123,2.6974645,Client B,CNc1oc(=O)oc1O
8.333337,11.020744,Client B,Nc1noc(F)nc1=O
-5.025636,2.8777702,Client B,CC(=O)c1nc[nH]c1C
9.951525,-32.375614,Client B,CNc1ccc(C#N)o1
-13.927164,-0.35475734,Client B,O=Cc1[nH]c(O)nc1O
-3.600188,-9.767879,Client B,Cc1cc(OC=O)n[nH]1
5.042557,-21.496204,Client B,C#CCn1ccc(C)c1
-5.671234,7.6842527,Client B,CCOc1coc(=O)[nH]1
-2.1729586,-25.774094,Client B,C#Cc1n[nH]cc1C
-9.920973,-5.457805,Client B,O=Cn1cccn1
-2.9889169,-18.018734,Client B,CC#Cc1nc[nH]c1O
12.498213,0.5611772,Client B,Cc1cccnc1N
-13.022545,-21.67609,Client B,N#Cc1cc(=O)[nH]nn1
19.577784,-24.324953,Client B,COc1ccoc1C=O
-8.53096,6.494751,Client B,O=c1nccn[nH]1
-15.185857,-23.695711,Client B,N#Cc1nccnc1N
6.139552,-13.756004,Client B,CC(=O)Nc1ncon1
-15.311472,-16.1756,Client B,N#CCn1ncc(N)n1
-10.319223,-26.199657,Client B,CC#Cc1ncoc1N
10.676251,11.832362,Client B,Cc1c(F)ncoc1=O
16.38289,-2.088357,Client B,CC(O)c1ccccc1
-4.3945513,-12.6966715,Client B,COc1conc1C=O
-7.580854,-38.002876,Client B,N#CCNc1ccno1
-16.229574,-21.963741,Client B,N#Cc1cc(N)ccn1
-23.966272,-30.1997,Client B,COc1cc(C#N)c[nH]1
0.22100234,5.9741516,Client B,Cc1coc(C)n1
15.47795,7.147637,Client B,CCc1nccoc1=O
6.3044286,1.9326212,Client B,N#Cc1ccc(F)nc1
10.581846,-23.703293,Client B,O=CC(=O)c1ccoc1
-11.689146,-28.705845,Client B,Cc1oc(=O)oc1C#N
19.089622,-8.243647,Client B,c1cn2nccc2cn1
-2.4093437,14.087903,Client B,Nc1cc(=O)cc(F)[nH]1
-4.202441,29.250122,Client B,NC(=O)n1ncc(O)n1
10.651854,-2.300937,Client B,N=c1ncccc(O)n1
5.228655,-17.797644,Client B,C#CCNc1ncno1
12.401077,-0.33940947,Client B,Cc1ncccc1O
-21.410336,9.341968,Client B,N=c1[nH]c(=O)[nH]c(=O)[nH]1
-0.06513502,-33.820587,Client B,C#CC(N)c1cocn1
-8.967541,15.434883,Client B,Cc1c[nH]cc(N)c1=O
1.393128,-4.955547,Client B,CNc1cnc(O)cn1
4.724906,-4.2843714,Client B,Oc1cncc(O)c1O
-1.7570009,-24.008621,Client B,C#Cc1[nH]cc(C)c1N
-24.292627,-29.831087,Client B,C#Cc1cc(C#N)c[nH]1
-6.479607,0.099529795,Client B,O=CNc1ccn[nH]1
6.088834,-5.216648,Client B,N=c1cncnc(O)c1
-21.761965,-27.324259,Client B,Cc1c[nH]c(O)c1C#N
9.416081,5.18845,Client B,Nc1cnc(=O)ncn1
0.46363547,-29.532385,Client B,C#Cc1conc1C=O
19.653608,-12.2136345,Client B,N#Cc1cnccc1N
-9.881472,6.9342394,Client B,Cc1ccc(=O)[nH]n1
-8.083073,20.828432,Client B,Cn1ccc(=O)nc1
2.711136,5.467057,Client B,N#Cc1nc(O)co1
8.419761,16.208103,Client B,N=c1onc(F)c(=O)o1
13.648761,-28.386866,Client B,OCC#Cc1ccco1
-12.715713,2.480849,Client B,O=c1nc(O)oc(O)n1
-5.657627,-27.52002,Client B,C#Cc1cn(C)c(N)n1
10.101624,2.3944833,Client B,Oc1nccc(F)c1F
-7.8871336,11.341082,Client B,Nc1c(F)nc[nH]c1=O
35.450768,18.023327,Client C,c1cnc2cc3c(cc2c1)Cc1ccoc13
57.186985,11.170996,Client C,c1ccc2c(c1)sc1c2ncc2ccCc21
34.012882,-6.49859,Client C,c1ccc2c(c1)sc1cccnc12
59.238586,17.480991,Client C,c1cc2ccc3c4Cccc4Cc3c2s1
61.468105,17.039337,Client C,c1cc2[nH]c3c(ccc4c5Cccc5Cc43)c2[nH]1
39.80235,-18.52555,Client C,c1cc2cnc3cc4ccsc4cc3c2[nH]1
29.64939,-2.903304,Client C,c1cc2sc3ccsc3c2cn1
40.64943,22.953362,Client C,c1ccc2c(c1)Cc1c2nnc2ccoc21
38.89984,-11.142539,Client C,c1cc2sc3c(nnc4cc[nH]c43)c2cn1
41.130108,-13.57408,Client C,c1cc2oc3c(oc4ccsc43)c2[nH]1
52.87972,-12.546788,Client C,c1cnc2c(c1)Cc1c2oc2c3[nH]ccc3oc21
45.902084,22.040646,Client C,c1cc2Cc3c4sccc4sc3c2[nH]1
30.748878,-3.4282777,Client C,c1cc2cnc3c4sccc4sc3c2cn1
42.567142,6.875019,Client C,c1cc2oc3c(oc4c5occc5oc43)c2cn1
65.50516,7.4556913,Client C,c1cc2ccc3c4cnc5ccCc5c4oc3c2C1
28.193918,-0.3810204,Client C,c1cnc2c(c1)sc1cc3ccsc3cc12
73.70014,1.6756755,Client C,c1cc2oc3c([nH]c4c3[nH]c3ccCc34)c2nn1
61.59721,9.333537,Client C,c1ccc2c(c1)ccc1c2ccc2ccCc21
57.015408,17.454378,Client C,c1cc2nnc3c4Cccc4Cc3c2[nH]1
38.015602,-6.832689,Client C,c1cnc2c(c1)sc1c3nnccc3sc21
52.67975,-4.6791697,Client C,c1cc2[nH]c3c(Cc4c5cnccc5Cc34)c2cn1
65.396454,9.325932,Client C,c1cc2oc3c4cnc5ccCc5c4cnc3c2o1
40.05007,5.1830597,Client C,c1cnc2c(c1)cnc1c3occc3oc21
68.20821,9.5490265,Client C,c1cc2ccc3c(ncc4c3oc3ccCc34)c2o1
48.683216,-19.441618,Client C,c1cc2cc3ccc4cc[nH]c4c3cc2[nH]1
67.57146,13.155953,Client C,c1cc2oc3c4ccc5ccCc5c4Cc3c2o1
33.913303,17.084833,Client C,c1cnc2cc3c(cc2c1)Cc1ccccc13
61.67518,3.7149966,Client C,c1cc2[nH]c3c(ccc4c3ncc3ccCc34)c2[nH]1
22.42203,-2.8535695,Client C,c1ccc(-c2cc3c(s2)sc2sc(-c4ccccc4)cc23)cc1
63.744587,-18.868107,Client C,c1cc2Cc3c(ccc4c3nnc3ccCc34)c2[nH]1
26.418999,8.324114,Client C,c1ccc2c(c1)sc1c3sccc3Cc21
32.598793,-2.4175212,Client C,c1cc2oc3c(ncc4ccsc43)c2cn1
43.764793,-16.326044,Client C,c1cc2ncc3c(ccc4c5[nH]ccc5[nH]c34)c2[nH]1
47.76247,-16.841927,Client C,c1cc2ccc3c(oc4c5occc5oc34)c2[nH]1
38.161087,4.940626,Client C,c1cnc2c(c1)ccc1cc3ccoc3cc12
55.839733,22.855635,Client C,c1cc2ccc3c(Cc4c5Cccc5Cc34)c2o1
62.420124,10.642161,Client C,c1ccc2cc3c(cnc4ccCc43)cc2c1
58.248367,22.76944,Client C,c1cc2ncc3c(ccc4c5Cccc5Cc34)c2o1
55.66957,3.5084665,Client C,c1cc2cc3[nH]c4c(cnc5ccCc54)c3cc2C1
36.400547,12.663677,Client C,c1ccc2c(c1)Cc1c2ccc2ccoc21
36.253,2.7706401,Client C,c1cc2cnc3cc4ccoc4cc3c2nn1
65.546265,12.906946,Client C,c1cc2ccc3c4cnc5ccCc5c4Cc3c2C1
40.017727,14.425861,Client C,c1cc2Cc3c4occc4Cc3c2cn1
43.348076,-2.5702407,Client C,c1cc2cnc3c4[nH]c5ccoc5c4[nH]c3c2o1
53.735283,14.229421,Client C,c1cc2ccc3c([nH]c4c5Cccc5Cc34)c2cn1
57.00745,4.859751,Client C,c1cc2cc3nnc4c([nH]c5ccCc54)c3cc2C1
31.226408,0.85585386,Client C,c1cnc2c(c1)ccc1c2cnc2ccsc21
56.918816,-0.6117566,Client C,c1cc2ccc3c(ncc4ccCc43)c2cn1
44.203407,-21.587126,Client C,c1cc2cc3nnc4c5[nH]ccc5[nH]c4c3cc2[nH]1
43.111034,11.096454,Client C,c1cc2Cc3c4occc4oc3c2nn1
63.661278,10.727956,Client C,c1cc2cc3cnc4ccCc4c3cc2o1
31.114004,5.768805,Client C,c1cc2sc3c(oc4ccsc43)c2o1
37.43791,-12.550784,Client C,c1cc2[nH]c3c([nH]c4ccsc43)c2[nH]1
39.836807,1.5334402,Client C,c1cc2cnc3cccc4c5occc5c(c1)c2c34
48.909,-6.618707,Client C,c1cc2[nH]c3c4cnccc4[nH]c3c2cn1
69.29309,2.0746958,Client C,c1cc2[nH]c3c(oc4c3oc3ccCc34)c2cn1
75.63691,7.0136695,Client C,c1cc2Cc3c4oc5ccCc5c4Cc3c2nn1
42.403652,18.690702,Client C,c1cc2Cc3c(nnc4ccsc43)c2[nH]1
31.315544,-1.7099761,Client C,c1cc2ncc3ccsc3c2cn1
70.783676,-4.4075985,Client C,c1cc2sc3c([nH]c4ccCc43)c2cn1
21.928196,-2.3039334,Client C,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)s3)s2)cc1
44.29358,-2.8562794,Client C,c1cc2nnc3c4[nH]c5ccoc5c4[nH]c3c2o1
27.971098,-3.3420532,Client C,c1ccc2cc3c(cc2c1)sc1ccncc13
65.06303,18.347942,Client C,c1cc2[nH]c3c(cnc4c5Cccc5Cc43)c2nn1
63.717346,-7.8959727,Client C,c1cc2cc3Cc4c5[nH]ccc5[nH]c4c3cc2cn1
50.148273,23.666721,Client C,c1cc2oc3c([nH]c4c3sc3ccCc34)c2o1
43.066956,-20.454344,Client C,c1ccc2c(c1)nnc1c2[nH]c2c3[nH]ccc3[nH]c12
37.634796,3.034627,Client C,c1cc2cnc3c(ncc4ccoc43)c2o1
55.57227,10.933835,Client C,c1cc2sc3c(nnc4ccCc43)c2o1
53.414276,8.207593,Client C,c1cc2nnc3c(ncc4c3[nH]c3ccCc34)c2o1
22.304407,-0.18738335,Client C,c1csc(-c2sc3c(-c4cccs4)c(-c4cccs4)sc3c2-c2cccs2)c1
54.20981,20.712767,Client C,c1cc2nnc3c(oc4c5Cccc5Cc34)c2o1
54.932148,25.700584,Client C,c1cc2Cc3c(Cc4c5Cccc5Cc43)c2s1
74.457886,-0.5835247,Client C,c1cc2cc3oc4c([nH]c5ccCc54)c3cc2nn1
60.086433,-14.518261,Client C,c1ccc2c(c1)Cc1c2ncc2c3[nH]ccc3Cc21
33.128124,-5.9041266,Client C,c1cnc2c(c1)oc1c3ccccc3sc21
59.73522,-8.657981,Client C,c1cc2nnc3c4oc5cc[nH]c5c4Cc3c2cn1
61.22412,24.645494,Client C,c1cnc2c(c1)oc1cc3c(cc12)Cc1ccCc13
52.124264,14.799045,Client C,c1ccc2cc3c(cc2c1)[nH]c1c2Cccc2Cc31
59.86753,-0.6499573,Client C,c1cc2ccc3c4ncc5ccCc5c4Cc3c2[nH]1
46.809917,-0.33278242,Client C,c1ccc2c(c1)oc1c2cnc2c1[nH]c1ccoc12
58.75013,15.291426,Client C,c1cc2cnc3c(cnc4c5Cccc5Cc34)c2C1
28.029314,-2.4540124,Client C,c1cc2sc3cc4ccsc4cc3c2cn1
65.4473,-5.652801,Client C,c1cnc2c(c1)ncc1c3[nH]c4ccCc4c3Cc12
71.26606,3.8936508,Client C,c1ccc2c(c1)ccc1c2[nH]c2c1oc1ccCc12
37.63421,-4.739444,Client C,c1cnc2c(c1)sc1c2ncc2cc[nH]c21
55.234226,-14.316283,Client C,c1cnc2c(c1)ccc1c3oc4cc[nH]c4c3Cc12
49.145252,-14.147948,Client C,c1ccc2c(c1)oc1c3[nH]c4cc[nH]c4c3oc21
45.459038,-15.375156,Client C,c1cnc2c(c1)oc1c2cnc2cc[nH]c21
58.886456,6.6067667,Client C,c1cc2nnc3ccCc3c2[nH]1
52.732533,6.416766,Client C,c1cc2[nH]c3c(cnc4c3ncc3ccCc34)c2o1
65.84765,13.845053,Client C,c1cc2Cc3c(ccc4ccCc43)c2s1
59.257805,8.805347,Client C,c1cnc2c(c1)nnc1c2cnc2ccCc21
65.83543,-2.9751484,Client C,c1cnc2c(c1)oc1c3[nH]c4ccCc4c3Cc21
49.94027,17.79991,Client C,c1cc2Cc3c4cnc5ccCc5c4cnc3c2o1
72.08859,3.5820856,Client C,c1cc2ccc3c([nH]c4c3oc3ccCc34)c2nn1
63.975224,-7.6043863,Client C,c1cc2cc3Cc4c([nH]c5ccCc54)c3cc2cn1
42.25966,4.5871835,Client C,c1cnc2cc3c(cc2c1)oc1ccoc13
34.122932,17.566334,Client C,c1cnc2cc3c(cc2c1)Cc1cccnc13
67.17148,8.35285,Client C,c1cc2oc3c(cnc4ccCc43)c2C1
73.16188,-3.2364688,Client C,c1cc2oc3c([nH]c4ccCc43)c2s1
40.397415,23.97133,Client C,c1cnc2c(c1)Cc1c3nnc4ccoc4c3Cc21
38.636116,6.7948084,Client C,c1cnc2ccoc2c1
74.36459,6.048841,Client C,c1cc2Cc3c(ncc4c3oc3ccCc34)c2nn1
73.0631,4.917744,Client C,c1cc2[nH]c3c(ncc4c3oc3ccCc34)c2nn1
63.02461,-18.736214,Client C,c1cc2nnc3c(ccc4c5[nH]ccc5Cc43)c2[nH]1
40.764217,16.833944,Client C,c1cc2Cc3c(ccc4ccsc43)c2o1
69.33397,2.0099537,Client C,c1cc2[nH]c3c(ccc4c3oc3ccCc34)c2cn1
50.811726,-16.538212,Client C,c1ccc2cc3c(cc2c1)oc1cc[nH]c13
58.747284,1.4589567,Client C,c1cc2ncc3c4cc5Cccc5cc4Cc3c2[nH]1
68.73348,-4.437118,Client C,c1cc2[nH]c3c(ncc4c3[nH]c3ccCc34)c2cn1
44.415173,13.939727,Client C,c1cnc2c(c1)oc1c2ccc2c3occc3Cc21
43.45027,8.5118885,Client C,c1cc2[nH]c3c4oc5ccoc5c4Cc3c2cn1
50.867413,-16.9046,Client C,c1cc2oc3cc4cc5ccoc5cc4cc3c2[nH]1
38.42891,-1.5681139,Client C,c1cnc2c(c1)nnc1c3occc3sc21
27.796827,-9.035344,Client C,c1ccc2c(c1)ncc1cc3ccnnc3cc12
54.456146,17.914404,Client C,c1ccc2c(c1)Cc1c3nnc4ccCc4c3Cc21
45.91435,6.9619775,Client C,c1ccc2c(c1)[nH]c1c3ncc4ccoc4c3Cc21
52.732944,-4.8351045,Client C,c1cc2Cc3c4cnccc4[nH]c3c2cn1
56.72412,2.3225262,Client C,c1cnc2c(c1)cnc1cc3ccCc3cc12
40.45952,-13.53105,Client C,c1cc2oc3c4sccc4sc3c2[nH]1
34.085052,5.2322803,Client C,c1cc2ccc3ccsc3c2o1
49.054592,-22.151102,Client C,c1cnc2c(c1)oc1cc3cc[nH]c3cc12
36.147655,0.9294779,Client C,c1cc2cnc3c(ccc4ccoc43)c2cn1
71.58306,7.7367826,Client C,c1cc2cnc3c(nnc4c3oc3ccCc34)c2[nH]1
33.28079,-9.571127,Client C,c1ccc2c(c1)nnc1c3sccc3sc21
60.444084,-0.3527952,Client C,c1cc2cnc3c4cnc5ccCc5c4Cc3c2[nH]1
42.846046,2.1615958,Client C,c1ccc2c(c1)ncc1c2[nH]c2c3occc3oc12
67.31694,13.113469,Client C,c1cc2ccc3c4oc5ccCc5c4Cc3c2C1
54.69621,3.5029194,Client C,c1cc2cc3[nH]c4cc5ccCc5cc4c3cc2C1
38.29403,-1.5546856,Client C,c1ccc2c(c1)nnc1c3occc3sc21
62.319073,5.43934,Client C,c1cc2[nH]c3c4cnc5ccCc5c4cnc3c2[nH]1
55.55174,-0.26689535,Client C,c1cc2Cccc2cn1
60.73887,22.47372,Client C,c1cc2ncc3cc4c(cc3c2C1)Cc1ccCc14
67.121796,7.2479844,Client C,c1cc2oc3c4cnc5ccCc5c4oc3c2cn1
58.7644,0.7982023,Client C,c1cc2ccc3c4cc5Cccc5cc4Cc3c2[nH]1
58.993614,23.445908,Client C,c1cc2ncc3cc4c(cc3c2o1)Cc1ccCc14
27.677002,4.475737,Client C,c1ccc2cc3c(cc2c1)[nH]c1ccsc13
68.167305,3.7681766,Client C,c1cnc2c(c1)[nH]c1c2cnc2c1oc1ccCc12
37.357666,-14.646304,Client C,c1cc2sc3cc[nH]c3c2[nH]1
53.96677,24.660345,Client C,c1cc2Cc3c4Cccc4Cc3c2o1
61.977497,10.016621,Client C,c1ccc2c(c1)ccc1c2cnc2ccCc21
53.158596,-10.907416,Client C,c1ccc2c(c1)oc1c2[nH]c2c3ncccc3Cc21
41.972965,-17.836205,Client C,c1ccc2c(c1)cnc1c2cnc2cc[nH]c21
44.04384,-4.551614,Client C,c1cc2ccc3c([nH]c4c3[nH]c3ccoc34)c2nn1
62.06464,-18.130795,Client C,c1cc2cnc3c(ccc4c5[nH]ccc5Cc43)c2[nH]1
54.26112,-11.526623,Client C,c1ccc2c(c1)Cc1c2[nH]c2c3[nH]ccc3oc21
34.72771,-6.7297835,Client C,c1ccc2c(c1)[nH]c1cccnc12
44.44145,19.777218,Client C,c1cc2Cc3c(oc4c5occc5oc43)c2[nH]1
46.138374,13.281398,Client C,c1cnc2c(c1)[nH]c1c2ccc2c3occc3Cc21
72.67405,-1.5466605,Client C,c1cc2oc3c(ccc4c3[nH]c3ccCc34)c2[nH]1
39.00911,1.887015,Client C,c1ccc2c(c1)ncc1ccoc12
27.310703,-6.9540486,Client C,c1ccc2c(c1)ccc1c3ccccc3ccc21
65.339584,-5.952286,Client C,c1cc2ncc3c4[nH]c5ccCc5c4Cc3c2cn1
21.972252,-1.2957036,Client C,c1ccc(-c2sc3c(-c4ccccc4)c(-c4ccccc4)sc3c2-c2ccccc2)cc1
41.73329,-9.785129,Client C,c1cc2ccc3c(ccc4cc[nH]c43)c2nn1
48.585472,-15.153643,Client C,c1ccc2c(c1)ccc1c2oc2c3[nH]ccc3oc12
53.79486,14.113359,Client C,c1cc2[nH]c3c([nH]c4c5Cccc5Cc34)c2cn1
69.83255,4.492193,Client C,c1cc2[nH]c3c(oc4ccCc43)c2[nH]1
71.96151,-4.364212,Client C,c1cc2sc3c([nH]c4ccCc43)c2s1
46.197624,-10.869465,Client C,c1cc2oc3c(ncc4c3[nH]c3ccoc34)c2[nH]1
41.909245,-18.780943,Client C,c1ccc2c(c1)cnc1c2ccc2cc[nH]c21
61.51006,18.19593,Client C,c1cc2oc3c(ccc4c5Cccc5Cc43)c2[nH]1
43.355915,5.273667,Client C,c1ccc2cc3c(cc2c1)oc1c2occc2oc31
61.029705,-14.99318,Client C,c1cc2Cc3c(cnc4c5[nH]ccc5Cc43)c2nn1
34.77697,-15.59529,Client C,c1ccc2c(c1)Cc1c3[nH]ccc3sc21
52.58048,-7.63727,Client C,c1cc2[nH]c3c([nH]c4c5[nH]ccc5Cc43)c2cn1
65.217636,-17.437218,Client C,c1cc2Cc3c4ncc5ccCc5c4nnc3c2[nH]1
38.790028,15.700858,Client C,c1cc2ccc3c(Cc4c5occc5Cc34)c2o1
29.986404,1.5555011,Client C,c1cnc2cc3c(cc2c1)nnc1ccsc13
40.72004,-6.135505,Client C,c1cc2sc3c([nH]c4ccoc43)c2nn1
30.955173,1.0551353,Client C,c1cnc2c(c1)ccc1c2nnc2ccsc21
64.19848,-2.6001701,Client C,c1cnc2c(c1)oc1c3cc4Cccc4cc3Cc21
36.74383,3.6621187,Client C,c1cc2ccc3ccoc3c2nn1
29.871328,2.6268861,Client C,c1cnc2cc3c(cc2c1)oc1ccsc13
37.17185,0.013738992,Client C,c1cc2sc3c(cnc4ccoc43)c2cn1
24.535706,2.343525,Client C,c1cc2c(s1)sc1sc3sccc3c12
58.867764,-16.620897,Client C,c1ccc2c(c1)ncc1c2Cc2c3[nH]ccc3Cc12
55.010994,-8.886719,Client C,c1cnc2c(c1)Cc1c3cnccc3oc21
50.745354,10.25694,Client C,c1cc2cc3Cc4c(ncc5ccCc54)c3cc2o1
73.66526,5.2483106,Client C,c1cc2ncc3c(oc4ccCc43)c2nn1
56.19171,10.942466,Client C,c1ccc2c(c1)sc1c2nnc2ccCc21
41.65574,-0.6458536,Client C,c1cnc2c(c1)[nH]c1c2ccc2ccoc21
49.856087,17.820917,Client C,c1cc2Cc3c(nnc4ccCc43)c2o1
45.08997,14.671035,Client C,c1cnc2c(c1)oc1c3occc3Cc21
35.421585,-4.6111474,Client C,c1cnc2c(c1)sc1c3cnccc3ccc21
25.86237,-10.596375,Client C,c1cc2cnc3cccc4c5ccnnc5c(c1)c2c34
31.991158,12.33559,Client C,c1ccc2c(c1)Cc1c2ncc2ccsc21
52.135155,4.836749,Client C,c1cc2[nH]c3c4cc5Cccc5cc4ncc3c2o1
60.43853,19.490374,Client C,c1cc2Cc3c(cnc4c3oc3ccCc34)c2C1
46.656353,-14.554198,Client C,c1cnc2c(c1)oc1c3[nH]ccc3oc21
73.23458,3.126719,Client C,c1cc2oc3c([nH]c4c3oc3ccCc34)c2nn1
55.658085,24.74478,Client C,c1cc2cc3Cc4c5Cccc5Cc4c3cc2C1
63.52255,-16.760204,Client C,c1cc2ncc3c(nnc4c5[nH]ccc5Cc34)c2[nH]1
36.429073,5.3868227,Client C,c1ccc2c(c1)oc1c2ccc2ccoc21
32.29306,-0.020562692,Client C,c1cnc2c(c1)ncc1ccsc12
26.487617,2.7067404,Client C,c1cc2c3cc4c(cc3c3ccsc3c2s1)c1ccsc1c1sccc41
54.811733,20.701406,Client C,c1cc2nnc3c(nnc4c5Cccc5Cc34)c2o1
58.4158,-11.473516,Client C,c1cc2Cc3c4ncc5cc[nH]c5c4Cc3c2cn1
57.251026,-18.95101,Client C,c1cc2[nH]c3cc4c(cc3c2nn1)Cc1cc[nH]c14
48.590492,9.399533,Client C,c1cc2ncc3c4cnc5ccoc5c4Cc3c2o1
42.010647,11.006208,Client C,c1cc2Cc3c(oc4c5occc5oc43)c2cn1
54.35005,1.5579348,Client C,c1cc2[nH]c3c4cc5Cccc5cc4[nH]c3c2cn1
69.48509,8.059006,Client C,c1cc2oc3c4oc5ccCc5c4oc3c2C1
24.506666,-9.032753,Client C,c1cc2nnc3cccc4c5cnccc5c(c1)c2c34
66.63554,4.0080237,Client C,c1cnc2c(c1)[nH]c1c3ccc4ccCc4c3oc21
75.256165,8.270597,Client C,c1cc2cnc3c4oc5ccCc5c4Cc3c2nn1
61.21484,24.680616,Client C,c1cc2oc3cc4c(cc3c2cn1)Cc1ccCc14
37.510647,-15.174411,Client C,c1ccc2c(c1)sc1cc[nH]c12
31.471733,-7.4304357,Client C,c1ccc2c(c1)sc1c3ccccc3sc21
40.229458,-18.458078,Client C,c1ccc2cc3c(cc2c1)ncc1cc[nH]c13
70.583755,11.696702,Client C,c1cc2cc3oc4ccCc4c3cc2s1
54.814247,21.376184,Client C,c1cc2nnc3c(Cc4c5Cccc5Cc34)c2o1
63.679737,-16.977537,Client C,c1cc2ccc3c(nnc4c5[nH]ccc5Cc34)c2[nH]1
52.779823,-6.9768734,Client C,c1cc2[nH]c3c(ccc4c5[nH]ccc5Cc43)c2cn1
40.17792,-1.9315841,Client C,c1cnc2c(c1)[nH]c1c3occc3sc21
60.90701,22.148264,Client C,c1cc2nnc3cc4c(cc3c2C1)Cc1ccCc14
28.685717,8.382165,Client C,c1cnc2c(c1)nnc1c3sccc3Cc21
59.054325,23.783276,Client C,c1cc2ccc3cc4c(cc3c2o1)Cc1ccCc14
61.851513,-17.751333,Client C,c1cc2cnc3c(cnc4c5[nH]ccc5Cc34)c2[nH]1
65.91808,5.5406356,Client C,c1cnc2c(c1)oc1c3ccc4ccCc4c3oc21
36.35431,-13.76757,Client C,c1cc2sc3c(ncc4ccsc43)c2[nH]1
36.560684,11.491032,Client C,c1ccc2c(c1)Cc1c3ccc4ccoc4c3[nH]c21
47.436543,-22.543692,Client C,c1cnc2cc3cc4cc[nH]c4cc3cc2c1
74.07349,-1.2141653,Client C,c1ccc2cc3c(cc2c1)oc1c3[nH]c2ccCc21
54.5396,4.05801,Client C,c1cc2[nH]c3cc4ccCc4cc3c2s1
43.69847,20.842258,Client C,c1cc2Cc3c4nnc5ccoc5c4oc3c2[nH]1
35.958763,15.365618,Client C,c1cc2Cc3c4cc5occc5cc4Cc3c2[nH]1
20.24127,-2.4784768,Client C,c1ccc(C2=C3C(=C(c4ccccc4)c4cc5ccccc5cc43)c3cc4ccccc4cc32)cc1
35.807663,-0.14960885,Client C,c1cc2cnc3c4occc4sc3c2cn1
